"reason"	"schemaname"	"tablename"	"indexname"	"index_scan_pct"	"scans_per_write"	"index_size"	"table_size"
"Never Used Indexes"	"public"	"reports_clean_20140217"	"reports_clean_20140217_os_name"	0.00	0.00	"67 MB"	"527 MB"
"Never Used Indexes"	"public"	"reports_clean_20140217"	"reports_clean_20140217_process_type"	0.00	0.00	"67 MB"	"527 MB"
"Never Used Indexes"	"public"	"reports_clean_20131021"	"reports_clean_20131021_product_version_id"	0.00	0.00	"67 MB"	"487 MB"
"Never Used Indexes"	"public"	"reports_clean_20130729"	"reports_clean_20130729_domain_id"	0.00	0.00	"67 MB"	"491 MB"
"Never Used Indexes"	"public"	"reports_clean_20131209"	"reports_clean_20131209_address_id"	0.00	0.00	"67 MB"	"502 MB"
"Never Used Indexes"	"public"	"reports_clean_20140120"	"reports_clean_20140120_arch_cores"	0.00	0.00	"67 MB"	"524 MB"
"Never Used Indexes"	"public"	"reports_clean_20140915"	"reports_clean_20140915_domain_id"	0.00	0.00	"67 MB"	"517 MB"
"Never Used Indexes"	"public"	"reports_clean_20140317"	"reports_clean_20140317_product_version_id"	0.00	0.00	"67 MB"	"558 MB"
"Never Used Indexes"	"public"	"reports_clean_20130902"	"reports_clean_20130902_signature_id"	0.00	0.00	"66 MB"	"474 MB"
"Never Used Indexes"	"public"	"reports_clean_20140120"	"reports_clean_20140120_os_name"	0.00	0.00	"66 MB"	"524 MB"
"Never Used Indexes"	"public"	"reports_clean_20131028"	"reports_clean_20131028_arch_cores"	0.00	0.00	"66 MB"	"488 MB"
"Never Used Indexes"	"public"	"reports_clean_20140217"	"reports_clean_20140217_build_type"	0.00	0.00	"66 MB"	"527 MB"
"Never Used Indexes"	"public"	"reports_clean_20130624"	"reports_clean_20130624_product_version_id"	0.00	0.00	"66 MB"	"485 MB"
"Never Used Indexes"	"public"	"reports_clean_20130909"	"reports_clean_20130909_domain_id"	0.00	0.00	"66 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20131028"	"reports_clean_20131028_os_name"	0.00	0.00	"66 MB"	"488 MB"
"Never Used Indexes"	"public"	"reports_clean_20131028"	"reports_clean_20131028_release_channel"	0.00	0.00	"66 MB"	"488 MB"
"Never Used Indexes"	"public"	"reports_clean_20130701"	"reports_clean_20130701_os_name"	0.00	0.00	"66 MB"	"473 MB"
"Never Used Indexes"	"public"	"reports_clean_20131028"	"reports_clean_20131028_flash_version_id"	0.00	0.00	"66 MB"	"488 MB"
"Never Used Indexes"	"public"	"reports_clean_20140120"	"reports_clean_20140120_os_version_id"	0.00	0.00	"66 MB"	"524 MB"
"Never Used Indexes"	"public"	"reports_clean_20131014"	"reports_clean_20131014_address_id"	0.00	0.00	"66 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20130819"	"reports_clean_20130819_signature_id"	0.00	0.00	"66 MB"	"474 MB"
"Never Used Indexes"	"public"	"reports_clean_20140217"	"reports_clean_20140217_os_version_id"	0.00	0.00	"66 MB"	"527 MB"
"Never Used Indexes"	"public"	"reports_clean_20130930"	"reports_clean_20130930_domain_id"	0.00	0.00	"66 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20140120"	"reports_clean_20140120_build_type"	0.00	0.00	"66 MB"	"524 MB"
"Never Used Indexes"	"public"	"reports_clean_20130701"	"reports_clean_20130701_release_channel"	0.00	0.00	"66 MB"	"473 MB"
"Never Used Indexes"	"public"	"reports_clean_20131028"	"reports_clean_20131028_process_type"	0.00	0.00	"66 MB"	"488 MB"
"Never Used Indexes"	"public"	"reports_clean_20131028"	"reports_clean_20131028_os_version_id"	0.00	0.00	"66 MB"	"488 MB"
"Never Used Indexes"	"public"	"reports_clean_20130701"	"reports_clean_20130701_flash_version_id"	0.00	0.00	"66 MB"	"473 MB"
"Never Used Indexes"	"public"	"reports_clean_20130722"	"reports_clean_20130722_address_id"	0.00	0.00	"66 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20140915"	"reports_clean_20140915_product_version_id"	0.00	0.00	"66 MB"	"517 MB"
"Never Used Indexes"	"public"	"reports_clean_20140811"	"reports_clean_20140811_address_id"	0.00	0.00	"66 MB"	"499 MB"
"Never Used Indexes"	"public"	"reports_clean_20140825"	"reports_clean_20140825_signature_id"	0.00	0.00	"66 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20140915"	"reports_clean_20140915_arch_cores"	0.00	0.00	"66 MB"	"517 MB"
"Never Used Indexes"	"public"	"reports_clean_20131021"	"reports_clean_20131021_arch_cores"	0.00	0.00	"66 MB"	"487 MB"
"Never Used Indexes"	"public"	"reports_clean_20130701"	"reports_clean_20130701_os_version_id"	0.00	0.00	"66 MB"	"473 MB"
"Never Used Indexes"	"public"	"reports_clean_20140630"	"reports_clean_20140630_product_version_id"	0.00	0.00	"66 MB"	"512 MB"
"Never Used Indexes"	"public"	"reports_clean_20140120"	"reports_clean_20140120_flash_version_id"	0.00	0.00	"66 MB"	"524 MB"
"Never Used Indexes"	"public"	"reports_clean_20140922"	"reports_clean_20140922_address_id"	0.00	0.00	"66 MB"	"506 MB"
"Never Used Indexes"	"public"	"reports_clean_20140120"	"reports_clean_20140120_process_type"	0.00	0.00	"66 MB"	"524 MB"
"Never Used Indexes"	"public"	"reports_clean_20140317"	"reports_clean_20140317_arch_cores"	0.00	0.00	"66 MB"	"558 MB"
"Never Used Indexes"	"public"	"reports_clean_20130722"	"reports_clean_20130722_domain_id"	0.00	0.00	"66 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20130701"	"reports_clean_20130701_process_type"	0.00	0.00	"66 MB"	"473 MB"
"Never Used Indexes"	"public"	"reports_clean_20131209"	"reports_clean_20131209_domain_id"	0.00	0.00	"66 MB"	"502 MB"
"Never Used Indexes"	"public"	"reports_clean_20131014"	"reports_clean_20131014_domain_id"	0.00	0.00	"66 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20130729"	"reports_clean_20130729_product_version_id"	0.00	0.00	"66 MB"	"491 MB"
"Never Used Indexes"	"public"	"reports_clean_20140630"	"reports_clean_20140630_arch_cores"	0.00	0.00	"66 MB"	"512 MB"
"Never Used Indexes"	"public"	"reports_clean_20131021"	"reports_clean_20131021_flash_version_id"	0.00	0.00	"66 MB"	"487 MB"
"Never Used Indexes"	"public"	"reports_clean_20140616"	"reports_clean_20140616_address_id"	0.00	0.00	"66 MB"	"498 MB"
"Never Used Indexes"	"public"	"reports_clean_20130826"	"reports_clean_20130826_signature_id"	0.00	0.00	"66 MB"	"469 MB"
"Never Used Indexes"	"public"	"reports_clean_20140317"	"reports_clean_20140317_flash_version_id"	0.00	0.00	"66 MB"	"558 MB"
"Never Used Indexes"	"public"	"reports_clean_20140324"	"reports_clean_20140324_address_id"	0.00	0.00	"66 MB"	"538 MB"
"Never Used Indexes"	"public"	"reports_clean_20140317"	"reports_clean_20140317_process_type"	0.00	0.00	"66 MB"	"558 MB"
"Never Used Indexes"	"public"	"reports_clean_20130715"	"reports_clean_20130715_address_id"	0.00	0.00	"66 MB"	"477 MB"
"Never Used Indexes"	"public"	"reports_clean_20140317"	"reports_clean_20140317_os_name"	0.00	0.00	"66 MB"	"558 MB"
"Never Used Indexes"	"public"	"reports_clean_20131021"	"reports_clean_20131021_os_name"	0.00	0.00	"66 MB"	"487 MB"
"Never Used Indexes"	"public"	"reports_clean_20130729"	"reports_clean_20130729_arch_cores"	0.00	0.00	"66 MB"	"491 MB"
"Never Used Indexes"	"public"	"reports_clean_20140224"	"reports_clean_20140224_signature_id"	0.00	0.00	"66 MB"	"503 MB"
"Never Used Indexes"	"public"	"reports_clean_20131021"	"reports_clean_20131021_release_channel"	0.00	0.00	"65 MB"	"487 MB"
"Never Used Indexes"	"public"	"reports_clean_20130624"	"reports_clean_20130624_os_version_id"	0.00	0.00	"65 MB"	"485 MB"
"Never Used Indexes"	"public"	"reports_clean_20131021"	"reports_clean_20131021_process_type"	0.00	0.00	"65 MB"	"487 MB"
"Never Used Indexes"	"public"	"reports_clean_20131021"	"reports_clean_20131021_os_version_id"	0.00	0.00	"65 MB"	"487 MB"
"Never Used Indexes"	"public"	"reports_clean_20131007"	"reports_clean_20131007_domain_id"	0.00	0.00	"65 MB"	"477 MB"
"Never Used Indexes"	"public"	"reports_clean_20140901"	"reports_clean_20140901_address_id"	0.00	0.00	"65 MB"	"496 MB"
"Never Used Indexes"	"public"	"reports_clean_20140317"	"reports_clean_20140317_os_version_id"	0.00	0.00	"65 MB"	"558 MB"
"Never Used Indexes"	"public"	"reports_clean_20130916"	"reports_clean_20130916_address_id"	0.00	0.00	"65 MB"	"475 MB"
"Never Used Indexes"	"public"	"reports_clean_20130902"	"reports_clean_20130902_address_id"	0.00	0.00	"65 MB"	"474 MB"
"Never Used Indexes"	"public"	"reports_clean_20131007"	"reports_clean_20131007_address_id"	0.00	0.00	"65 MB"	"477 MB"
"Never Used Indexes"	"public"	"reports_clean_20140317"	"reports_clean_20140317_build_type"	0.00	0.00	"65 MB"	"558 MB"
"Never Used Indexes"	"public"	"reports_clean_20130624"	"reports_clean_20130624_process_type"	0.00	0.00	"65 MB"	"485 MB"
"Never Used Indexes"	"public"	"reports_clean_20140915"	"reports_clean_20140915_process_type"	0.00	0.00	"65 MB"	"517 MB"
"Never Used Indexes"	"public"	"reports_clean_20140922"	"reports_clean_20140922_domain_id"	0.00	0.00	"65 MB"	"506 MB"
"Never Used Indexes"	"public"	"reports_clean_20130624"	"reports_clean_20130624_os_name"	0.00	0.00	"65 MB"	"485 MB"
"Never Used Indexes"	"public"	"reports_clean_20130729"	"reports_clean_20130729_flash_version_id"	0.00	0.00	"65 MB"	"491 MB"
"Never Used Indexes"	"public"	"reports_clean_20131209"	"reports_clean_20131209_product_version_id"	0.00	0.00	"65 MB"	"502 MB"
"Never Used Indexes"	"public"	"reports_clean_20130624"	"reports_clean_20130624_flash_version_id"	0.00	0.00	"65 MB"	"485 MB"
"Never Used Indexes"	"public"	"reports_clean_20130930"	"reports_clean_20130930_product_version_id"	0.00	0.00	"65 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20140915"	"reports_clean_20140915_os_name"	0.00	0.00	"65 MB"	"517 MB"
"Never Used Indexes"	"public"	"reports_clean_20140630"	"reports_clean_20140630_os_name"	0.00	0.00	"65 MB"	"512 MB"
"Never Used Indexes"	"public"	"reports_clean_20130624"	"reports_clean_20130624_release_channel"	0.00	0.00	"65 MB"	"485 MB"
"Never Used Indexes"	"public"	"reports_clean_20140811"	"reports_clean_20140811_domain_id"	0.00	0.00	"65 MB"	"499 MB"
"Never Used Indexes"	"public"	"reports_clean_20140310"	"reports_clean_20140310_signature_id"	0.00	0.00	"65 MB"	"519 MB"
"Never Used Indexes"	"public"	"reports_clean_20130909"	"reports_clean_20130909_product_version_id"	0.00	0.00	"65 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20140106"	"reports_clean_20140106_address_id"	0.00	0.00	"65 MB"	"493 MB"
"Never Used Indexes"	"public"	"reports_clean_20140630"	"reports_clean_20140630_flash_version_id"	0.00	0.00	"65 MB"	"512 MB"
"Never Used Indexes"	"public"	"reports_clean_20131216"	"reports_clean_20131216_address_id"	0.00	0.00	"65 MB"	"493 MB"
"Never Used Indexes"	"public"	"reports_clean_20131014"	"reports_clean_20131014_product_version_id"	0.00	0.00	"65 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20130819"	"reports_clean_20130819_address_id"	0.00	0.00	"65 MB"	"474 MB"
"Never Used Indexes"	"public"	"reports_clean_20130729"	"reports_clean_20130729_os_name"	0.00	0.00	"65 MB"	"491 MB"
"Never Used Indexes"	"public"	"reports_clean_20140324"	"reports_clean_20140324_domain_id"	0.00	0.00	"65 MB"	"538 MB"
"Never Used Indexes"	"public"	"reports_clean_20130715"	"reports_clean_20130715_domain_id"	0.00	0.00	"65 MB"	"477 MB"
"Never Used Indexes"	"public"	"reports_clean_20130812"	"reports_clean_20130812_product_version_id"	0.00	0.00	"65 MB"	"473 MB"
"Never Used Indexes"	"public"	"reports_clean_20140630"	"reports_clean_20140630_process_type"	0.00	0.00	"65 MB"	"512 MB"
"Never Used Indexes"	"public"	"reports_clean_20140915"	"reports_clean_20140915_build_type"	0.00	0.00	"65 MB"	"517 MB"
"Never Used Indexes"	"public"	"reports_clean_20130916"	"reports_clean_20130916_domain_id"	0.00	0.00	"65 MB"	"475 MB"
"Never Used Indexes"	"public"	"reports_clean_20130930"	"reports_clean_20130930_arch_cores"	0.00	0.00	"65 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20130729"	"reports_clean_20130729_os_version_id"	0.00	0.00	"65 MB"	"491 MB"
"Never Used Indexes"	"public"	"reports_clean_20140915"	"reports_clean_20140915_os_version_id"	0.00	0.00	"65 MB"	"517 MB"
"Never Used Indexes"	"public"	"reports_clean_20131209"	"reports_clean_20131209_os_name"	0.00	0.00	"65 MB"	"502 MB"
"Never Used Indexes"	"public"	"reports_clean_20130909"	"reports_clean_20130909_arch_cores"	0.00	0.00	"65 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20130722"	"reports_clean_20130722_product_version_id"	0.00	0.00	"65 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20131209"	"reports_clean_20131209_arch_cores"	0.00	0.00	"65 MB"	"502 MB"
"Never Used Indexes"	"public"	"reports_clean_20140915"	"reports_clean_20140915_flash_version_id"	0.00	0.00	"65 MB"	"517 MB"
"Never Used Indexes"	"public"	"reports_clean_20140630"	"reports_clean_20140630_os_version_id"	0.00	0.00	"65 MB"	"512 MB"
"Never Used Indexes"	"public"	"reports_clean_20130909"	"reports_clean_20130909_release_channel"	0.00	0.00	"65 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20130902"	"reports_clean_20130902_domain_id"	0.00	0.00	"65 MB"	"474 MB"
"Never Used Indexes"	"public"	"reports_clean_20140616"	"reports_clean_20140616_domain_id"	0.00	0.00	"65 MB"	"498 MB"
"Never Used Indexes"	"public"	"reports_clean_20130729"	"reports_clean_20130729_release_channel"	0.00	0.00	"65 MB"	"491 MB"
"Never Used Indexes"	"public"	"reports_clean_20140630"	"reports_clean_20140630_build_type"	0.00	0.00	"65 MB"	"512 MB"
"Never Used Indexes"	"public"	"reports_clean_20130930"	"reports_clean_20130930_flash_version_id"	0.00	0.00	"65 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20130729"	"reports_clean_20130729_process_type"	0.00	0.00	"65 MB"	"491 MB"
"Never Used Indexes"	"public"	"reports_clean_20130909"	"reports_clean_20130909_process_type"	0.00	0.00	"65 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20140303"	"reports_clean_20140303_signature_id"	0.00	0.00	"65 MB"	"518 MB"
"Never Used Indexes"	"public"	"reports_clean_20140707"	"reports_clean_20140707_signature_id"	0.00	0.00	"65 MB"	"480 MB"
"Never Used Indexes"	"public"	"reports_clean_20140505"	"reports_clean_20140505_signature_id"	0.00	0.00	"65 MB"	"477 MB"
"Never Used Indexes"	"public"	"reports_clean_20140106"	"reports_clean_20140106_domain_id"	0.00	0.00	"65 MB"	"493 MB"
"Never Used Indexes"	"public"	"reports_clean_20130930"	"reports_clean_20130930_os_version_id"	0.00	0.00	"65 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20131216"	"reports_clean_20131216_domain_id"	0.00	0.00	"65 MB"	"493 MB"
"Never Used Indexes"	"public"	"reports_clean_20130930"	"reports_clean_20130930_os_name"	0.00	0.00	"65 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20130909"	"reports_clean_20130909_os_name"	0.00	0.00	"64 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20140901"	"reports_clean_20140901_domain_id"	0.00	0.00	"64 MB"	"496 MB"
"Never Used Indexes"	"public"	"reports_clean_20130909"	"reports_clean_20130909_flash_version_id"	0.00	0.00	"64 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20130930"	"reports_clean_20130930_process_type"	0.00	0.00	"64 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20130819"	"reports_clean_20130819_domain_id"	0.00	0.00	"64 MB"	"474 MB"
"Never Used Indexes"	"public"	"reports_clean_20131209"	"reports_clean_20131209_os_version_id"	0.00	0.00	"64 MB"	"502 MB"
"Never Used Indexes"	"public"	"reports_clean_20140609"	"reports_clean_20140609_signature_id"	0.00	0.00	"64 MB"	"478 MB"
"Never Used Indexes"	"public"	"reports_clean_20130826"	"reports_clean_20130826_address_id"	0.00	0.00	"64 MB"	"469 MB"
"Never Used Indexes"	"public"	"reports_clean_20140825"	"reports_clean_20140825_address_id"	0.00	0.00	"64 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20130930"	"reports_clean_20130930_release_channel"	0.00	0.00	"64 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20131007"	"reports_clean_20131007_product_version_id"	0.00	0.00	"64 MB"	"477 MB"
"Never Used Indexes"	"public"	"reports_clean_20130909"	"reports_clean_20130909_os_version_id"	0.00	0.00	"64 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20140922"	"reports_clean_20140922_arch_cores"	0.00	0.00	"64 MB"	"506 MB"
"Never Used Indexes"	"public"	"reports_clean_20140512"	"reports_clean_20140512_signature_id"	0.00	0.00	"64 MB"	"475 MB"
"Never Used Indexes"	"public"	"reports_clean_20131209"	"reports_clean_20131209_flash_version_id"	0.00	0.00	"64 MB"	"502 MB"
"Never Used Indexes"	"public"	"reports_clean_20131209"	"reports_clean_20131209_process_type"	0.00	0.00	"64 MB"	"502 MB"
"Never Used Indexes"	"public"	"reports_clean_20140811"	"reports_clean_20140811_product_version_id"	0.00	0.00	"64 MB"	"499 MB"
"Never Used Indexes"	"public"	"reports_clean_20131209"	"reports_clean_20131209_release_channel"	0.00	0.00	"64 MB"	"502 MB"
"Never Used Indexes"	"public"	"reports_clean_20131014"	"reports_clean_20131014_os_name"	0.00	0.00	"64 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20131014"	"reports_clean_20131014_flash_version_id"	0.00	0.00	"64 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20140728"	"reports_clean_20140728_signature_id"	0.00	0.00	"64 MB"	"476 MB"
"Never Used Indexes"	"public"	"reports_clean_20140922"	"reports_clean_20140922_product_version_id"	0.00	0.00	"64 MB"	"506 MB"
"Never Used Indexes"	"public"	"reports_clean_20131014"	"reports_clean_20131014_arch_cores"	0.00	0.00	"64 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20130722"	"reports_clean_20130722_os_name"	0.00	0.00	"64 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20130715"	"reports_clean_20130715_product_version_id"	0.00	0.00	"64 MB"	"477 MB"
"Never Used Indexes"	"public"	"reports_clean_20140616"	"reports_clean_20140616_product_version_id"	0.00	0.00	"64 MB"	"498 MB"
"Never Used Indexes"	"public"	"reports_clean_20131014"	"reports_clean_20131014_release_channel"	0.00	0.00	"64 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20130902"	"reports_clean_20130902_product_version_id"	0.00	0.00	"64 MB"	"474 MB"
"Never Used Indexes"	"public"	"reports_clean_20131216"	"reports_clean_20131216_product_version_id"	0.00	0.00	"64 MB"	"493 MB"
"Never Used Indexes"	"public"	"reports_clean_20130722"	"reports_clean_20130722_arch_cores"	0.00	0.00	"64 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20140804"	"reports_clean_20140804_signature_id"	0.00	0.00	"64 MB"	"476 MB"
"Never Used Indexes"	"public"	"reports_clean_20130916"	"reports_clean_20130916_product_version_id"	0.00	0.00	"64 MB"	"475 MB"
"Never Used Indexes"	"public"	"reports_clean_20131014"	"reports_clean_20131014_process_type"	0.00	0.00	"64 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20140324"	"reports_clean_20140324_product_version_id"	0.00	0.00	"64 MB"	"538 MB"
"Never Used Indexes"	"public"	"reports_clean_20130722"	"reports_clean_20130722_flash_version_id"	0.00	0.00	"64 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20140519"	"reports_clean_20140519_signature_id"	0.00	0.00	"64 MB"	"470 MB"
"Never Used Indexes"	"public"	"reports_clean_20140526"	"reports_clean_20140526_signature_id"	0.00	0.00	"64 MB"	"471 MB"
"Never Used Indexes"	"public"	"reports_clean_20130722"	"reports_clean_20130722_os_version_id"	0.00	0.00	"64 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20140825"	"reports_clean_20140825_domain_id"	0.00	0.00	"64 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20130722"	"reports_clean_20130722_release_channel"	0.00	0.00	"64 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20131014"	"reports_clean_20131014_os_version_id"	0.00	0.00	"64 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20140922"	"reports_clean_20140922_flash_version_id"	0.00	0.00	"64 MB"	"506 MB"
"Never Used Indexes"	"public"	"reports_clean_20140616"	"reports_clean_20140616_arch_cores"	0.00	0.00	"64 MB"	"498 MB"
"Never Used Indexes"	"public"	"reports_clean_20140602"	"reports_clean_20140602_signature_id"	0.00	0.00	"64 MB"	"472 MB"
"Never Used Indexes"	"public"	"reports_clean_20130826"	"reports_clean_20130826_domain_id"	0.00	0.00	"64 MB"	"469 MB"
"Never Used Indexes"	"public"	"reports_clean_20140324"	"reports_clean_20140324_arch_cores"	0.00	0.00	"64 MB"	"538 MB"
"Never Used Indexes"	"public"	"reports_clean_20130722"	"reports_clean_20130722_process_type"	0.00	0.00	"64 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20140811"	"reports_clean_20140811_arch_cores"	0.00	0.00	"64 MB"	"499 MB"
